nom_site,id_site,id_flux,longitude,latitude,pred_wd_wp,pred_wd_ho,pred_jul_aug,pred_pont_jul_aug,pred_wp_17_9,pred_we_09_11,prop_ww_year,prop_hd_year,prop_nh_we,prop_summer_year,prop_fall_year,prop_winter_year,prop_spring_year,prop_ph_01,heure_ph_01,prop_ph_02,heure_ph_02,prop_ph_03,heure_ph_03,prop_ph_04,heure_ph_04,prop_ph_05,heure_ph_05,prop_ph_06,heure_ph_06,prop_ph_07,heure_ph_07,prop_ph_08,heure_ph_08,prop_ph_09,heure_ph_09,prop_ph_10,heure_ph_10,prop_ph_11,heure_ph_11,prop_ph_12,heure_ph_12,cluster,scaled_pred_wd_wp,scaled_pred_wd_ho,scaled_pred_jul_aug,scaled_pred_pont_jul_aug,scaled_pred_wp_17_9,scaled_pred_we_09_11,scaled_prop_ww_year,scaled_prop_hd_year,scaled_prop_nh_we,scaled_prop_summer_year,scaled_prop_fall_year,scaled_prop_winter_year,scaled_prop_spring_year,scaled_prop_ph_01,scaled_heure_ph_01,scaled_prop_ph_02,scaled_heure_ph_02,scaled_prop_ph_03,scaled_heure_ph_03,scaled_prop_ph_04,scaled_heure_ph_04,scaled_prop_ph_05,scaled_heure_ph_05,scaled_prop_ph_06,scaled_heure_ph_06,scaled_prop_ph_07,scaled_heure_ph_07,scaled_prop_ph_08,scaled_heure_ph_08,scaled_prop_ph_09,scaled_heure_ph_09,scaled_prop_ph_10,scaled_heure_ph_10,scaled_prop_ph_11,scaled_heure_ph_11,scaled_prop_ph_12,scaled_heure_ph_12
Les Epesses,200000092,200000092,-0.950605,46.89322333,0.2614764267990074,0.0,0.3551488833746898,0.3685589519650655,0.2937920126532226,0.4457412465855475,0.2614764267990074,0.032671629445823,0.1191954308418177,0.3551488833746898,0.1642886683209264,0.1964433416046319,0.2841191066997519,0.441476631157546,11.0,0.4116787718735168,11.0,0.3224001175743221,11.0,0.2923966413145235,11.5,0.3185731410512418,10.0,0.2570603109627912,11.5,0.2606544503871707,11.0,0.2357435756084764,10.0,0.3038522868414509,10.0,0.3289923023856202,10.0,0.4811519487169934,10.0,0.4070075304849131,11.0,1,-0.9703800902619499,0.0,0.6950388239760807,1.3713013743392453,-0.06394902075883355,2.102861999747968,-0.9703800902619499,-0.2964731255252092,0.39958048807944063,0.6950388239760807,-0.5139014559404346,-0.17113982171899136,-0.08275121812342984,1.5699947790556705,-0.11692640603611104,1.5334927395759632,-0.13377671679948466,1.0861163477361417,-0.24210733995614864,1.2601953839244504,-0.156201235139023,1.8403598525658298,-0.3875925288590825,1.3983785887883902,-0.024299644513289316,1.716401972132038,-0.0830998586046748,1.4697153435391896,-0.28366365872658633,1.7101815432170275,-0.25532222066267957,1.4883059240171241,-0.349405188711347,2.463892678095682,-0.15719225562083558,1.4261672434255512,0.05940810306995319
Mervent,200000094,200000094,-0.77661,46.52123,0.1715344376634699,0.0,0.3441586748038361,0.3723875870804306,0.2096569250317662,0.4764150943396226,0.1715344376634699,0.0501307759372275,0.0060034305317324,0.3441586748038361,0.2053182214472537,0.1652136006974716,0.2853095030514385,0.547143534833288,12.0,0.6250617702523329,12.0,0.5728060469995954,12.0,0.4747956579421544,14.0,0.4885816662826328,14.0,0.4622879027825215,13.5,0.3229326639126844,11.0,0.2951607191611066,14.0,0.3468419435285141,11.0,0.5135731169018055,12.0,0.4944707229489838,14.0,0.5814535822600339,12.0,1,-1.6835711835952023,0.0,0.6139937216743129,1.4110530488399038,-0.5752264621720754,2.4730659643256767,-1.6835711835952023,0.5890964401940759,-0.8882040021141815,0.6139937216743129,-0.1379503705569858,-0.3543860801627332,-0.07180623456843922,2.362721144407534,0.09838599211603305,3.240589021026862,0.08340568771886217,3.3751831360083933,-0.027395646605963248,3.30265425689482,0.36479701455947894,3.912846768210172,0.46004968889322023,4.200897905526841,0.3794678167989094,2.636362959832875,-0.0830998586046748,2.3650114016245194,0.4901192491756838,2.2204895256625456,-0.06945278434406918,3.31117897238155,0.016320900262174597,2.577688942498448,0.6173888630558947,2.6903398156079574,0.2600838822298159
Saint Germain De Prinçay,200000099,200000099,-1.0677,46.72215,0.2639723284179865,0.0,0.2592390314946295,0.3742977528089887,0.2393103448275862,0.5059450594505945,0.2639723284179865,0.0418714727835426,0.012710127101271,0.2592390314946295,0.2268341525578008,0.2173675587110868,0.2965592572364828,0.4807518873746908,11.0,0.4177434193954235,11.0,0.4206075744397354,11.0,0.4469663467497407,12.5,0.4528489934262429,12.0,0.3914755193021614,11.0,0.390309134896473,11.0,0.3447410659421572,11.0,0.3899776048330385,14.0,0.4007875103981088,12.0,0.4077163773046126,11.5,0.6701051636535508,11.0,1,-0.950588946863848,0.0,-0.012229259905524795,1.4308857787804565,-0.39502667833666644,2.8294643609523558,-0.950588946863848,0.17016487841620867,-0.8119019684101524,-0.012229259905524795,0.05919868512832427,-0.04836312283375405,0.031628536865917906,1.864642677557763,-0.11692640603611104,1.5820108376044566,-0.13377671679948466,1.9838723568979924,-0.24210733995614864,2.991028544078403,0.05219806474037777,3.477248042469365,0.03622858001706884,3.2339076933027506,-0.125241509841339,3.6316343602986243,-0.0830998586046748,3.1120868478256574,-0.0902179317510188,2.7325306534157066,0.488155524611762,2.1973370875793976,0.016320900262174597,1.8364555314444888,0.13327566388293827,3.332778532551528,0.05940810306995319
Maillezais,200000100,200000100,-0.75916,46.37002,0.2436475635243647,0.0,0.4502254977450226,0.3083312973369166,0.1133182844243792,0.3509458577951728,0.2436475635243647,0.0575294247057529,0.0088062622309197,0.4502254977450226,0.1612583874161258,0.0827191728082719,0.3057969420305797,0.4430844677507636,12.0,0.3739295666019804,11.0,0.3739232541651896,11.0,0.3747294498531205,13.0,0.3660994037912268,14.0,0.2844858595913361,11.5,0.2397546306782029,12.0,0.2579344650206663,14.0,0.376231863371897,14.0,0.4242165056340867,14.0,0.4023158818019499,11.5,0.4581058726220016,11.0,1,-1.1117532866293343,0.0,1.396162363940965,0.7459740577955449,-1.1606632290604397,0.9587724471348715,-1.1117532866293343,0.964373558126402,-0.8563162080920906,1.396162363940965,-0.5416677197276342,-0.8384373343211358,0.11656353184832496,1.582056970851622,0.09838599211603305,1.2314933842554223,-0.13377671679948466,1.5571111882675261,-0.24210733995614864,2.1821377191703193,0.15639771468007815,2.419728196265262,0.46004968889322023,1.7728927032022082,-0.024299644513289316,1.4076741250438316,0.11161571582837014,1.804087119566138,0.4901192491756838,2.5693620651361053,0.488155524611762,2.428715869160068,0.3820469892356962,1.7903134313215774,0.13327566388293827,1.7964658082619296,0.05940810306995319
Triaize,200000101,200000101,-1.16954,46.38434,0.2569112450633964,0.0,0.4078154229889836,0.3226299694189602,0.0614886731391585,0.3642458100558659,0.2569112450633964,0.0640199542714612,0.0083798882681564,0.4078154229889836,0.1895655788817293,0.1072542091041363,0.2953647890251507,0.4437019969278033,10.0,0.4638534724234521,12.0,0.4824547643869482,11.0,0.408244634851446,11.0,0.3958749682745141,12.0,0.2013067361418573,11.0,0.2740833599619331,11.0,0.2647251077839157,11.0,0.3831762238631225,12.5,0.4697644649257552,13.0,0.6109406473151536,11.5,0.4995450785773366,11.0,1,-1.0065795003992888,0.0,1.0834177217378904,0.8944332713977909,-1.47562470109904,1.1192901329197837,-1.0065795003992888,1.293588703415563,-0.8611670612863516,1.0834177217378904,-0.28229079395697443,-0.6944734885958666,0.020646114993181062,1.5866897521954915,-0.33223880418825513,1.9508982403482822,0.08340568771886217,2.549243747188407,-0.24210733995614864,2.557432434266407,-0.2604008850787234,2.7827068628559366,0.03622858001706884,0.6370264283530699,-0.125241509841339,1.914771068109438,-0.0830998586046748,1.906408357752516,-0.0902179317510188,2.6517949772537324,0.2093513701338464,2.8785358984974185,0.1991839447489354,3.5728137248007394,0.13327566388293827,2.0967667153256433,0.05940810306995319
Coëx,200000103,200000103,-1.75601,46.70784,0.2491616125579736,0.0,0.3588298251872993,0.3253131835354941,0.1136884306987399,0.3829588014981273,0.2491616125579736,0.0712807706029254,0.0097378277153558,0.3588298251872993,0.1810203353549768,0.1629682483053871,0.2971815911523368,0.3645974211092356,14.0,0.3878786866907512,11.0,0.3265620033183943,15.0,0.2950339455422746,15.0,0.4052081876894837,15.0,0.2826032840689748,14.0,0.2194551461927628,14.0,0.2069596687996343,15.0,0.2661633995081572,14.5,0.3204280464218396,15.0,0.341696235409243,12.5,0.4108462820850332,15.0,1,-1.0680298744970262,0.0,0.7221831956089311,0.9222923519740435,-1.158413900683256,1.345138017299191,-1.0680298744970262,1.6618746312865411,-0.8457177949606846,0.7221831956089311,-0.3605902959977871,-0.36756109900007666,0.03735052556748269,0.9932373021853558,0.5290107884203212,1.3430884560932388,-0.13377671679948466,1.1241619102162526,0.6167394334445929,1.2897272614547404,0.5731963144388798,2.8964833637227922,0.6719602433312959,1.7471848818519926,0.48040968212695906,1.1078143066597865,0.50104686469446,1.0360001434904815,0.6835649761512513,1.2627962524790053,0.5810902427710671,1.403727516360888,0.564910033722457,1.2723761805843712,0.3269209435521208,1.4539858408366808,0.862111219709404
Froidfond,200000104,200000104,-1.75477,46.86597,0.2442302074203914,0.0,0.2883435582822086,0.3708206686930091,0.1854066985645933,0.4791386271870794,0.2442302074203914,0.0484954718083552,0.0020188425302826,0.2883435582822086,0.1904761904761904,0.2249488752556237,0.2962313759859772,0.5006643683114271,14.0,0.5732463727392733,11.0,0.5377880184331797,14.0,0.5293024568024569,14.5,0.4360313727093012,13.0,0.431259101559613,11.0,0.353430063237748,12.0,0.3097054670081315,14.0,0.5509780396736919,11.5,0.4371695877850376,12.0,0.5352794612794612,11.0,0.6547959332720176,10.0,1,-1.1071332371816283,0.0,0.20239627115122252,1.3947841624537598,-0.7225917777894078,2.5059363973365523,-1.1071332371816283,0.5061499131151398,-0.9335366282186912,0.20239627115122252,-0.27394692006085025,-0.0038783512503463933,0.028613864576567487,2.0140286072009443,0.5290107884203212,2.826057998928216,-0.13377671679948466,3.055068487101598,0.4020277400944075,3.91300784885915,0.4689966644991793,3.2722330360707605,0.24813913445514454,3.7771789794731627,-0.125241509841339,3.0868642831230564,0.11161571582837014,2.584171304553075,0.4901192491756838,4.6436835540879535,0.023481933815236014,2.55663720490728,0.016320900262174597,2.926360816959999,0.03645302404834699,3.221835871753996,-0.1412676760899095
Aizenay,200000105,200000105,-1.54165,46.73639,0.3069236089580004,0.0,0.2994586086002528,0.3290856960815546,0.2251146165203201,0.3834989539748954,0.3069236089580004,0.0514202580552839,0.0208551255230125,0.2994586086002528,0.2087815116029478,0.2010541629898161,0.2907057168069832,0.2868097479675356,15.0,0.2654954431175537,14.0,0.2340848624573691,15.0,0.2013667795048601,15.0,0.2069303301978485,15.0,0.1791684974353347,16.0,0.1700131948493809,16.0,0.1693239227905124,15.0,0.2042573259123217,16.0,0.2193381995074702,15.0,0.2272671587921507,15.0,0.2340930118482705,15.0,1,-0.6100086347892023,0.0,0.28436199403151335,0.9614613211397941,-0.48129218126918605,1.3516571403638695,-0.6100086347892023,0.6545020497897216,-0.7192363859358081,0.28436199403151335,-0.10621647160317187,-0.1440849777579364,-0.022191271678163108,0.4096644212383871,0.7443231865724653,0.3640039854325906,0.5177704967555559,0.2787891496542089,0.6167394334445929,0.24086560684577,0.5731963144388798,0.47937948758416116,0.6719602433312959,0.33471404889439466,0.8841771434391578,0.3774679492922858,0.8904780135605499,0.4689056480235087,0.6835649761512513,0.5279412675281429,0.8598943972489828,0.405389970356987,0.564910033722457,0.29468850217877274,0.8110341427250772,0.173093358587175,0.862111219709404
GUER,200000114,251000114,-2.1270835,47.905632,0.2439475827348782,0.0,0.4143036943806915,0.3011079342387419,0.1471927162367223,0.2860701681544529,0.2439475827348782,0.0517509439549863,0.0220053975503425,0.4143036943806915,0.033908343821722,0.1856814984822684,0.366106463315318,0.2994511665657616,14.0,0.3065600334213889,15.0,0.2620815639719364,14.0,0.258453278004401,14.5,0.2270430985261308,14.0,0.2210629650967252,12.5,0.2036849601932175,15.0,0.2062198426468905,15.0,0.0673511582040793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.109374297340531,0.0,1.1312641857346837,0.6709758482439601,-0.9548129314501795,0.1757850077283909,-1.109374297340531,0.6712752276041766,-0.7061497501997032,1.1312641857346837,-1.7085677579886966,-0.2342869189681868,0.6710735635159926,0.5045019291965549,0.5290107884203212,0.6925269227780108,0.7349529012739027,0.534718870508891,0.4020277400944075,0.880106034469513,0.4689966644991793,0.7245639519574477,0.46004968889322023,0.90681087975646,0.17758408614281004,0.874860355878522,0.6957624391275049,1.024852461211995,0.6835649761512513,-1.0972010483574606,-2.1140165838487834,-1.7607381476001873,-2.178035633578955,-1.6470933195941806,-2.0936450523126613,-1.523327752161978,-2.1480254676885364
St_Leger,200000157,353272971,4.63545,46.84798,0.3027574563871694,0.0,0.3809575343058742,0.2749843758877336,0.1081641406920217,0.3130799367654134,0.3027574563871694,0.0468594433141422,0.0169083785827204,0.3809575343058742,0.1902515042638846,0.0987403142721094,0.3300506471581317,0.3439917670458795,14.0,0.2692568561279637,14.0,0.2490896697107149,15.0,0.2075272855804373,14.0,0.2051248513638122,14.0,0.1843265520265209,11.5,0.1649696633095767,11.0,0.1613408335111275,11.0,0.2040931816243719,14.0,0.2374098578624277,15.0,0.2739798946148354,14.0,0.2970931451687372,14.0,1,-0.643043960509057,0.0,0.8853595755344819,0.39974206464293227,-1.191984256881938,0.5017670463128955,-0.643043960509057,0.4231666444978643,-0.7641384945875133,0.8853595755344819,-0.27600570498417093,-0.7444303350964642,0.339561866304355,0.8386511008004082,0.5290107884203212,0.3940958587864023,0.5177704967555559,0.4159544557110304,0.6167394334445929,0.30984942336347604,0.36479701455947894,0.45736981921652947,0.46004968889322023,0.4051507163055115,-0.024299644513289316,0.3029659365626208,-0.0830998586046748,0.34861665505221706,-0.0902179317510188,0.5259927955730545,0.488155524611762,0.5838610592447934,0.564910033722457,0.6938044226128701,0.6173888630558947,0.6296416139196438,0.6614354405495413
Le Pellerin - Nantes,200000162,200000162,-1.76697,47.20506,0.1873550128643131,0.0,0.4532666919735121,0.3503466244823896,0.1567987393066186,0.2898664161970361,0.1873550128643131,0.0717659960352608,0.0194113963681903,0.4532666919735121,0.0910202876544772,0.1189421738580285,0.336770846513982,0.2897154128258744,15.0,0.2626065249666526,14.0,0.2442662979058947,15.0,0.2236665726327508,15.0,0.1240259864721285,11.0,0.1570285653239385,11.0,0.1639327481077507,12.0,0.1524752871204795,11.0,0.0097602390087156,0.0,0.2054294825154857,15.0,0.0888024923764053,0.0,0.0663477575427484,0.0,1,-1.5581226202145624,0.0,1.418589044542927,1.182207743795744,-0.8964384406618601,0.22160208575369225,-1.5581226202145624,1.6864864229111072,-0.7356616810849983,1.418589044542927,-1.1852547887693108,-0.6258922020478884,0.40135008611183953,0.4314630834680471,0.7443231865724653,0.340892203002464,0.5177704967555559,0.3718619686391636,0.6167394334445929,0.49057315012955544,0.5731963144388798,-0.5312649338516571,-0.17568197442100686,0.032378544865444794,-0.125241509841339,0.2876488380263395,0.11161571582837014,0.21503082002652088,-0.0902179317510188,-1.7808330670009804,-2.1140165838487834,0.26803102864642453,0.564910033722457,-0.8883604417728971,-2.0936450523126613,-1.0425199926405728,-2.1480254676885364
Malakoff_vers_Gare_Sud,200000164,201000164,-1.536436677,47.21321869,0.5372576500817566,0.0,0.1655376469672195,0.1937911571025399,0.411231884057971,0.185120730911464,0.5372576500817566,0.0181032469049287,0.1733739395257776,0.1655376469672195,0.2922993070154948,0.3012925328972981,0.2408705131199875,0.1606175271179178,13.0,0.1808192870340826,17.0,0.1651767870359428,17.0,0.1709411673009513,16.5,0.1634391610499108,17.0,0.1577261423855029,17.0,0.1560480349639777,17.0,0.1528961227782665,17.0,0.155157294021399,17.0,0.1504104360764858,17.0,0.16370930341865,17.0,0.1625812128758056,17.0,3,1.21641513234996,0.0,-0.7032114415340711,-0.4432649881464192,0.649717044960069,-1.0425780156806352,1.21641513234996,-1.035416246617856,1.0159689518745056,-0.7032114415340711,0.6590515715925609,0.44408212528179436,-0.4803962082448484,-0.5370454480767526,0.31369839026817714,-0.3134180785363065,1.1693177103105963,-0.35112878900234384,1.0461628201449635,-0.09983283967214437,0.8857952642579809,-0.050799095416292864,1.0957813522074473,0.041904423781692554,1.086060874095257,0.17117747379056944,1.0851935879935948,0.221371961370428,1.0704564301023864,-0.05489981898389383,1.0457638335675932,-0.27532304183617873,0.9306361226959786,-0.24835295110928837,1.1983247020634424,-0.34513708531505427,1.2634627780291294
Tortière_nord,200000165,201000165,-1.549365044,47.23544693,0.5920844458862575,0.0,0.1766176727472363,0.1807957499717418,0.5316648824526059,0.2184695072196402,0.5920844458862575,0.015496718488758,0.1219356440912477,0.1766176727472363,0.3140318917974696,0.2398123424749831,0.2695380929803109,0.2002644452701394,8.0,0.1466575350690341,8.0,0.0821548780214277,0.0,0.186851109493351,8.0,0.1821873803854384,8.0,0.1687414405328134,8.0,0.1583216567859704,8.0,0.1614521299846879,17.0,0.1879200385237937,8.0,0.1815790060468902,8.0,0.1821305009298507,8.0,0.18430471673624,8.0,4,1.6511618265202044,0.0,-0.6215040001276216,-0.5781927571035186,1.3815719347769428,-0.640090225362193,1.6511618265202044,-1.1676255867868999,0.4307558724950529,-0.6215040001276216,0.8581858105596577,0.08333578105852381,-0.21681493156497494,-0.23960929511953627,-0.7628636004925433,-0.5867172644623198,-0.7853239303545251,-1.1100672656601027,-2.6039359668081876,0.07832274033107478,-0.8855987847169258,0.17775085060333673,-0.8114136377352339,0.19232564913323952,-0.7308927018096371,0.20476294868800998,-0.6672465819038096,0.35029366757923563,1.0704564301023864,0.3340097777616477,-0.6270610932999003,0.032489805907696234,-0.7151312776848686,-0.09096133037251306,-0.5444828149592007,-0.18771158056667794,-0.5426192344096349
Tortière_sud,200000166,201000166,-1.549343586,47.23544693,0.5872762094154469,0.0,0.1955967843079652,0.1741089480677026,0.4839733723256887,0.239111939391484,0.5872762094154469,0.0167563994644279,0.0637280719523558,0.1955967843079652,0.3495341992124605,0.1284638460625851,0.3264051704169891,0.0,0.0,0.0,0.0,0.0687652294500258,0.0,0.1662254341684404,13.5,0.1659060826120557,17.0,0.1570663275923702,14.5,0.1593342959113785,11.0,0.1583527967190403,11.0,0.1640715074809941,17.0,0.1643616243496418,17.0,0.1674269955602657,17.0,0.1703169104235913,11.0,3,1.6130351244249832,0.0,-0.48154632524643803,-0.6476199980732812,1.0917571385467246,-0.39095583929457706,1.6130351244249832,-1.1037315622354682,-0.23147121428620804,-0.48154632524643803,1.1834911085527346,-0.5700220361441833,0.30604388473008753,-1.7420182830404174,-2.4853627857096963,-1.7599997408789487,-2.5227831665013,-1.232467721279424,-2.6039359668081876,-0.15263844771289606,0.26059736461977856,-0.020726117296474552,1.0957813522074473,0.03289421376642101,0.5813515474550087,0.21972144600606944,-0.0830998586046748,0.3035929901397495,-0.0902179317510188,0.050916199012444006,1.0457638335675932,-0.1375446645847124,0.9306361226959786,-0.21658880596001207,1.1983247020634424,-0.28907816872108144,0.05940810306995319
La Daguenière,200000167,200000167,-0.45471,47.41952,0.3403752605976372,0.0,0.1424137132267778,0.3662979830839297,0.1598611678236014,0.3859208396136884,0.3403752605976372,0.0617558489691915,0.0144029475799698,0.1424137132267778,0.0797312948807042,0.2461199907343062,0.5317350011582117,0.2587923524286498,15.0,0.263815657530241,11.0,0.2006885138940402,14.0,0.201330257485861,14.0,0.1867563383333605,11.0,0.1783875473615657,11.0,0.114266491035436,11.0,0.0,0.0,0.0,0.0,0.0505373892318364,0.0,0.2155129087088674,12.0,0.2354407623924225,11.0,1,-0.34475521715882457,0.0,-0.8737342813447287,1.347826350914231,-0.8778284806447196,1.3808869804681603,-0.34475521715882457,1.1787478805688778,-0.7926427632439,-0.8737342813447287,-1.2886950839418791,0.12034706932172969,2.1939290564441696,0.19947440563688648,0.7443231865724653,0.35056544650717175,-0.13377671679948466,-0.026501034653081026,0.4020277400944075,0.2404566423505514,0.36479701455947894,0.23344867841702885,-0.17568197442100686,0.3240496560233406,-0.125241509841339,-0.4460109175305849,-0.0830998586046748,-2.08246305719894,-2.2181209284822616,-1.896691816769097,-2.1140165838487834,-1.2616437806862353,-2.178035633578955,0.1942596093215923,0.23009830371752954,0.18286021346708506,0.05940810306995319
Saint Hilaire Saint Florent,200000168,200000168,-0.136702046,47.29291916,0.2731713828083288,0.0,0.5151895355045382,0.2704285196124151,0.0872666862112772,0.3283015612869835,0.2731713828083288,0.0338494394020288,0.0098335202277236,0.5151895355045382,0.1616657768286171,0.0426588360918312,0.2804858515750133,0.4064837110542694,14.0,0.3930658486454645,12.0,0.425690585398501,14.0,0.1971238091911657,11.0,0.2595891630265732,12.0,0.1887342096099685,11.0,0.1764859163439881,11.0,0.1722535397460769,11.0,0.2098018798762726,13.5,0.3526557436239363,11.0,0.341742682778084,15.0,0.4997066074844974,13.0,1,-0.8776454449318005,0.0,1.875226710373735,0.35243985112004006,-1.318975234855793,0.6854774758089761,-0.8776454449318005,-0.23673179441658193,-0.8446291020060824,1.875226710373735,-0.5379348374481644,-1.0734987405975198,-0.11615682923355018,1.3074735032203983,0.5290107884203212,1.3845865367812538,0.08340568771886217,2.0303383155789207,0.4020277400944075,0.19335387939689413,-0.2604008850787234,1.1213163662324304,0.03622858001706884,0.4653402132910386,-0.125241509841339,0.47308166269547813,-0.0830998586046748,0.5130490442756961,-0.0902179317510188,0.5937578002699718,0.3952208064524568,1.7220000345233886,-0.1665421442245862,1.2727730291962163,0.8110341427250772,2.097937280161989,0.4607596613896786
St Florent le Vieil,200000169,200000169,-1.0286237,47.36404419,0.2340870739115761,0.0,0.5744178197772528,0.3388366627497062,0.1816608996539792,0.2835259338887396,0.2340870739115761,0.0381032737090786,0.0385201110812505,0.5744178197772528,0.2721565980425244,0.0312858589267634,0.1221397232534593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1341712010618759,11.0,0.1578949491349746,13.0,0.160159876530986,12.0,0.1786982466410907,11.0,0.2243212945849484,14.0,0.257903178621806,13.0,0.2542551673342762,11.0,4,-1.1875627734472307,0.0,2.311993886091446,1.0627029493909543,-0.7453544863954054,0.1450785368763148,-1.1875627734472307,-0.02096716916468363,-0.5182619852796309,2.311993886091446,0.47448525965551924,-1.1402317794357306,-1.572054915631676,-1.7420182830404174,-2.4853627857096963,-1.7599997408789487,-2.5227831665013,-1.8610798443359953,-2.6039359668081876,-2.0139895624713313,-2.552793183752132,-2.043202254721418,-2.5066980732398396,-0.2797539725322428,-0.125241509841339,0.1984597108485239,0.3063312902614151,0.33082202431315294,0.10322779522454872,0.22454265536867535,-0.06945278434406918,0.4546017464453191,0.3820469892356962,0.5564441676821468,0.42374358338671214,0.3192041114653355,0.05940810306995319
Saint-Rémy-la-Varenne,200000170,200000170,-0.318710804,47.40353424,0.2517257474144496,0.0,0.4904561868966025,0.2800400701227147,0.0748511759539377,0.3599027102154273,0.2517257474144496,0.0312722627557913,0.0126476719944405,0.4904561868966025,0.1529957992482865,0.0466504532390006,0.3098975606161102,0.4242350271065527,16.0,0.4646947981404314,11.0,0.3979865902404103,12.0,0.1382180594057636,11.0,0.2455521667260339,11.0,0.2131771830670175,12.0,0.1835388566013072,11.0,0.1864422621727767,11.0,0.2129435790867006,11.0,0.366888567317692,12.0,0.3291032938556436,10.5,0.5991793341538673,11.0,1,-1.0476976786080934,0.0,1.692835561445819,0.45223395941694183,-1.3944225957330114,1.0668730774405413,-1.0476976786080934,-0.367452342784398,-0.8126125196654477,1.692835561445819,-0.6173772693834992,-1.0500771915832923,0.1542662708732976,1.4406461028218878,0.9596355847246094,1.957628973414441,-0.13377671679948466,1.7770843476541494,-0.027395646605963248,-0.46625807215099213,-0.2604008850787234,0.9501985288873877,-0.17568197442100686,0.7991252792488185,0.07664222081476037,0.5772662485725302,-0.0830998586046748,0.7268443649248477,-0.0902179317510188,0.6310512868682645,-0.06945278434406918,1.862559771359932,0.016320900262174597,1.1647814664101508,-0.0603696157862443,2.818794481892875,0.05940810306995319
St Martin du Lac,200000171,353272946,4.04626,46.24759,0.2223330320690622,0.0,0.4868638389378876,0.2055434643451542,0.0985421923184749,0.3115096830985915,0.2223330320690622,0.0465297472496649,0.0066021126760563,0.4868638389378876,0.1585065602892137,0.1089537819054445,0.2456758188674541,0.4160334893496907,15.0,0.3533048913386273,14.0,0.3143679198612333,15.0,0.2972922581926108,15.0,0.2603159039497806,14.0,0.2404804105317666,13.0,0.1912530617944733,10.0,0.1853945967620959,10.0,0.250747615189843,13.0,0.2820275247382942,14.0,0.2929129115058757,13.5,0.3766867538289689,13.0,1,-1.2807659373233906,0.0,1.666344507528088,-0.32124398638909146,-1.2504555235664305,0.4828155884615432,-1.2807659373233906,0.40644367348766863,-0.8813928001042856,1.666344507528088,-0.5668825299393102,-0.6845009320601487,-0.4362142916015336,1.3791171378373117,0.7443231865724653,1.0664928607099728,0.5177704967555559,1.0126906222987786,0.6167394334445929,1.3150152854578352,0.5731963144388798,1.1301756928594962,0.46004968889322023,1.1719690167832704,0.27852595147085973,0.691218904358404,-0.2778154330377197,0.7110581682770059,-0.28366365872658633,1.0798034491040132,0.30228608829315157,1.0244937579470057,0.3820469892356962,0.8555690533924758,0.5205662232213034,1.206439173769234,0.4607596613896786
eurovelo,200000173,200000173,6.96227304,47.57957656,0.2842812787880855,0.0,0.3484765771605991,0.2997503304449992,0.1179188670187229,0.3045877888927216,0.2842812787880855,0.0581561977549558,0.0123195190459764,0.3484765771605991,0.1938994847998908,0.1345832338189634,0.3230407042205466,0.4188424499287618,15.0,0.2775063508737223,14.0,0.2630386912725417,14.0,0.2131445196406566,15.0,0.1953026365127906,14.0,0.1753879181355186,15.0,0.1644936646174351,11.0,0.160585501414135,11.0,0.1978289298863057,14.0,0.2250595354191778,15.0,0.3056018851945258,14.0,0.2794686178260864,14.0,1,-0.7895500076752244,0.0,0.6458352318673918,0.6568802182130029,-1.132706116702878,0.39927495482649245,-0.7895500076752244,0.9961649825961162,-0.8163459131586778,0.6458352318673918,-0.2425795002739566,-0.5341154010665397,0.2751096272962414,1.4001903124341264,0.7443231865724653,0.46009306527111204,0.5177704967555559,0.5434683770441112,0.4020277400944075,0.3727498148237461,0.5731963144388798,0.3376322252712633,0.46004968889322023,0.28308772310530295,0.6822934127830584,0.295934581580232,-0.0830998586046748,0.3372353295870556,-0.0902179317510188,0.4516331027461666,0.488155524611762,0.46189242464200053,0.564910033722457,0.9639842708683547,0.6173888630558947,0.5019204999274518,0.6614354405495413
Bourbon Lancy,200000175,353272921,3.74372,46.61052,0.3134765164031154,0.0,0.3894736842105263,0.267119137074294,0.0989308839030266,0.2979485509605991,0.3134765164031154,0.0440877979702619,0.0144903940084662,0.3894736842105263,0.1957517111163559,0.0847769648336086,0.3299976398395091,0.4328018939736207,14.0,0.4420383681831422,14.0,0.3243857729600503,15.0,0.2492435847255215,14.0,0.2356167938198362,15.0,0.2054285027676188,14.5,0.1918123747739601,12.0,0.179920278381232,11.0,0.2128415135567962,14.0,0.2999670964719424,15.0,0.3627526694305303,14.0,0.4508553274682306,14.0,1,-0.5580476400390137,0.0,0.9481602253847611,0.3180794345513261,-1.2480934978710085,0.3191457117021137,-0.5580476400390137,0.2825821798038799,-0.7916478859201315,0.9481602253847611,-0.22560767287172215,-0.8263628604912278,0.33907449566532644,1.5049158126150701,0.5290107884203212,1.7763741048218695,0.5177704967555559,1.1042680656561472,0.6167394334445929,0.7769781771895331,0.36479701455947894,0.8290814830091493,0.6719602433312959,0.6933118940906936,0.5813515474550087,0.6994809608933394,0.11161571582837014,0.628571273518253,-0.0902179317510188,0.629839719745924,0.488155524611762,1.201660393050353,0.564910033722457,1.4522833921286966,0.6173888630558947,1.7439226854827268,0.6614354405495413
